StationCode,Date,Time,Analyte,Result,Units,Method,Depth,Purpose
SHR,12/21/2016,8:11,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,12/21/2016,8:11,DisNitrateNitrite,0.21,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,12/21/2016,8:11,DOC,3.3,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,12/21/2016,8:11,TOC,3.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,12/21/2016,8:11,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,12/21/2016,8:11,DOP,0.03,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,12/21/2016,8:11,TOP,0.07,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,12/21/2016,8:11,DisSilica,18.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,12/21/2016,8:11,TDS,74,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,12/21/2016,8:11,VSS,6,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,12/21/2016,8:11,VSS,6,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,12/21/2016,8:11,TSS,44,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,12/21/2016,8:11,TSS,43,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,12/21/2016,8:11,TKN,0.3,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,12/21/2016,1:21,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,12/21/2016,1:21,DisCalcium,11,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,12/21/2016,1:21,DisChloride,7,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,12/21/2016,1:21,DisNitrateNitrite,0.14,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,12/21/2016,1:21,DOC,5.3,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,12/21/2016,1:21,TOC,6,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,12/21/2016,1:21,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,12/21/2016,1:21,DOP,0.09,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,12/21/2016,1:21,TOP,0.14,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,12/21/2016,1:21,DisSilica,19.6,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,12/21/2016,1:21,TSS,61,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,12/21/2016,1:21,VSS,7,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,12/21/2016,1:21,TDS,100,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,12/21/2016,1:21,TKN,0.5,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DisCalcium,11,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DisNitrateNitrite,0.17,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DisNitrateNitrite,0.17,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,12/21/2016,3:35,TOC,4.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,12/21/2016,3:35,DOC,4.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,12/21/2016,3:35,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DOP,0.07,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DOP,0.06,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,12/21/2016,3:35,TOP,0.1,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,12/21/2016,3:35,DisSilica,20.6,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,12/21/2016,3:35,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,12/21/2016,3:35,TSS,38,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,12/21/2016,3:35,TDS,92,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,12/21/2016,3:35,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,12/27/2016,10:00,DisAmmonia,0.03,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,12/27/2016,10:00,DisCalcium,27,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,12/27/2016,10:00,DisChloride,22,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,12/27/2016,10:00,DisNitrateNitrite,0.12,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,12/27/2016,10:00,DOC,6.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,12/27/2016,10:00,TOC,7.3,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,12/27/2016,10:00,DON,0.4,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,12/27/2016,10:00,DOP,0.12,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,12/27/2016,10:00,TOP,0.18,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,12/27/2016,10:00,TOP,0.19,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,12/27/2016,10:00,DisSilica,21.9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,12/27/2016,10:00,TSS,33,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,12/27/2016,10:00,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,12/27/2016,10:00,TDS,224,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,12/27/2016,10:00,TKN,0.6,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,12/27/2016,10:00,TKN,0.5,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,12/27/2016,1:08,DisAmmonia,0.04,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,12/27/2016,1:08,DisCalcium,26,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,12/27/2016,1:08,DisChloride,23,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,12/27/2016,1:08,DisNitrateNitrite,0.13,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,12/27/2016,1:08,TOC,7.1,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,12/27/2016,1:08,DOC,6.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,12/27/2016,1:08,DON,0.4,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,12/27/2016,1:08,DOP,0.11,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,12/27/2016,1:08,TOP,0.17,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,12/27/2016,1:08,DisSilica,20.9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,12/27/2016,1:08,TDS,251,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,12/27/2016,1:08,TSS,35,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,12/27/2016,1:08,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,12/27/2016,1:08,TDS,250,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,12/27/2016,1:08,TKN,0.6,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,12/29/2016,8:12,DisAmmonia,0.01,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,12/29/2016,8:12,DisCalcium,12,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,12/29/2016,8:12,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,12/29/2016,8:12,DisNitrateNitrite,0.22,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,12/29/2016,8:12,DOC,2.3,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,12/29/2016,8:12,TOC,2.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,12/29/2016,8:12,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,12/29/2016,8:12,DOP,0.03,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,12/29/2016,8:12,TOP,0.04,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,12/29/2016,8:12,DisSilica,22,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,12/29/2016,8:12,TDS,65,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,12/29/2016,8:12,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,12/29/2016,8:12,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,12/29/2016,8:12,TSS,29,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,12/29/2016,8:12,TSS,29,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,12/29/2016,8:12,TKN,0.1,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,1/10/2017,9:41,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,1/10/2017,9:41,DisCalcium,7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,1/10/2017,9:41,DisChloride,2,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,1/10/2017,9:41,DisNitrateNitrite,0.18,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,1/10/2017,9:41,DOC,3.2,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,1/10/2017,9:41,TOC,3.7,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,1/10/2017,9:41,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,1/10/2017,9:41,DOP,0.03,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,1/10/2017,9:41,TOP,0.1,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,1/10/2017,9:41,DisSilica,12.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,1/10/2017,9:41,TSS,117,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,1/10/2017,9:41,VSS,12,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,1/10/2017,9:41,TDS,31,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,1/10/2017,9:41,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DisAmmonia,0.03,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DisAmmonia,0.03,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DisCalcium,7,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DisChloride,2,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DisNitrateNitrite,0.16,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DisNitrateNitrite,0.16,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DOC,3.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,1/11/2017,10:50,TOC,4.2,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,1/11/2017,10:50,DON,0.1,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,1/11/2017,10:50,TOP,0.12,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,1/11/2017,10:50,DisSilica,12.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,1/11/2017,10:50,TDS,52,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,1/11/2017,10:50,VSS,8,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,1/11/2017,10:50,TSS,108,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,1/11/2017,10:50,TKN,0.4,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,1/11/2017,12:26,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,1/11/2017,12:26,DisCalcium,6,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/11/2017,12:26,DisChloride,2,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,1/11/2017,12:26,DisNitrateNitrite,0.15,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,1/11/2017,12:26,DOC,3.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,1/11/2017,12:26,TOC,4.2,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,1/11/2017,12:26,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,1/11/2017,12:26,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,1/11/2017,12:26,TOP,0.13,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,1/11/2017,12:26,DisSilica,12,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/11/2017,12:26,TSS,98,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,1/11/2017,12:26,VSS,12,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,1/11/2017,12:26,TDS,48,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,1/11/2017,12:26,TKN,0.5,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,1/18/2017,11:00,DisAmmonia,0.01,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,1/18/2017,11:00,DisCalcium,9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,1/18/2017,11:00,DisChloride,2,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,1/18/2017,11:00,DisNitrateNitrite,0.16,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,1/18/2017,11:00,DOC,2.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,1/18/2017,11:00,TOC,2.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,1/18/2017,11:00,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,1/18/2017,11:00,DOP,0.03,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,1/18/2017,11:00,TOP,0.04,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,1/18/2017,11:00,TOP,0.04,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,1/18/2017,11:00,DisSilica,16.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,1/18/2017,11:00,TSS,25,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,1/18/2017,11:00,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,1/18/2017,11:00,TDS,67,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,1/18/2017,11:00,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,1/18/2017,11:00,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,1/18/2017,3:50,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,1/18/2017,3:50,DisCalcium,10,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/18/2017,3:50,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,1/18/2017,3:50,DisNitrateNitrite,0.2,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,1/18/2017,3:50,TOC,2.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,1/18/2017,3:50,DOC,2.3,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,1/18/2017,3:50,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,1/18/2017,3:50,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,1/18/2017,3:50,TOP,0.06,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,1/18/2017,3:50,DisSilica,17.2,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/18/2017,3:50,TSS,38,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,1/18/2017,3:50,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,1/18/2017,3:50,TDS,71,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,1/18/2017,3:50,TDS,71,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,1/18/2017,3:50,TSS,39,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,1/18/2017,3:50,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,1/18/2017,3:50,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
SHR,1/23/2017,9:45,DisAmmonia,0.01,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
SHR,1/23/2017,9:45,DisCalcium,9,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,1/23/2017,9:45,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
SHR,1/23/2017,9:45,DisNitrateNitrite,0.22,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
SHR,1/23/2017,9:45,DOC,2.7,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
SHR,1/23/2017,9:45,TOC,3.2,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
SHR,1/23/2017,9:45,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
SHR,1/23/2017,9:45,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
SHR,1/23/2017,9:45,TOP,0.05,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
SHR,1/23/2017,9:45,DisSilica,15.8,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
SHR,1/23/2017,9:45,TSS,53,mg/L,EPA 160.2 [1]*,0,Normal Sample
SHR,1/23/2017,9:45,VSS,4,mg/L,EPA 160.4 [1]*,0,Normal Sample
SHR,1/23/2017,9:45,TDS,68,mg/L,Std Method 2540 C [1]*,0,Normal Sample
SHR,1/23/2017,9:45,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,1/24/2017,9:20,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,1/24/2017,9:20,DisCalcium,10,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,1/24/2017,9:20,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,1/24/2017,9:20,DisNitrateNitrite,0.23,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,1/24/2017,9:20,DOC,2.8,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,1/24/2017,9:20,TOC,3.3,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,1/24/2017,9:20,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,1/24/2017,9:20,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,1/24/2017,9:20,TOP,0.08,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,1/24/2017,9:20,TOP,0.09,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,1/24/2017,9:20,DisSilica,17.4,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,1/24/2017,9:20,TSS,44,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,1/24/2017,9:20,VSS,5,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,1/24/2017,9:20,TDS,77,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,1/24/2017,9:20,TKN,0.3,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
STTD,1/24/2017,9:20,TKN,0.3,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DisCalcium,10,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DisCalcium,10,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DisChloride,3,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DisNitrateNitrite,0.22,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DOC,2.9,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
LIS,1/24/2017,3:27,TOC,3.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
LIS,1/24/2017,3:27,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DOP,0.05,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
LIS,1/24/2017,3:27,TOP,0.08,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DisSilica,17.1,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/24/2017,3:27,DisSilica,16.8,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
LIS,1/24/2017,3:27,TDS,78,mg/L,Std Method 2540 C [1]*,0,Normal Sample
LIS,1/24/2017,3:27,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,1/24/2017,3:27,VSS,3,mg/L,EPA 160.4 [1]*,0,Normal Sample
LIS,1/24/2017,3:27,TSS,34,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,1/24/2017,3:27,TSS,35,mg/L,EPA 160.2 [1]*,0,Normal Sample
LIS,1/24/2017,3:27,TKN,0.3,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,1/31/2017,12:49,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,1,Normal Sample
LIS,1/31/2017,12:49,DisCalcium,14,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample
LIS,1/31/2017,12:49,DisChloride,4,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample
LIS,1/31/2017,12:49,DisNitrateNitrite,0.25,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample
LIS,1/31/2017,12:49,TOC,1.7,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1,Normal Sample
LIS,1/31/2017,12:49,DOC,1.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1,Normal Sample
LIS,1/31/2017,12:49,DON,0.2,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,1,Normal Sample
LIS,1/31/2017,12:49,DOP,0.04,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1,Normal Sample
LIS,1/31/2017,12:49,TOP,0.06,mg/L as P,EPA 365.4 [1]*,1,Normal Sample
LIS,1/31/2017,12:49,DisSilica,22.5,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample
LIS,1/31/2017,12:49,VSS,3,mg/L,EPA 160.4 [1]*,1,Normal Sample
LIS,1/31/2017,12:49,TSS,28,mg/L,EPA 160.2 [1]*,1,Normal Sample
LIS,1/31/2017,12:49,VSS,3,mg/L,EPA 160.4 [1]*,1,Normal Sample
LIS,1/31/2017,12:49,TDS,74,mg/L,Std Method 2540 C [1]*,1,Normal Sample
LIS,1/31/2017,12:49,TSS,29,mg/L,EPA 160.2 [1]*,1,Normal Sample
LIS,1/31/2017,12:49,TKN,0.2,mg/L as N,EPA 351.2 [1]*,1,Normal Sample
STTD,2/6/2017,10:45,DisAmmonia,0.02,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
STTD,2/6/2017,10:45,DisCalcium,14,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,2/6/2017,10:45,DisChloride,5,mg/L,EPA 300.0 28d Hold [1]*,0,Normal Sample
STTD,2/6/2017,10:45,DisNitrateNitrite,0.31,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,0,Normal Sample
STTD,2/6/2017,10:45,DOC,1.6,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0,Normal Sample
STTD,2/6/2017,10:45,TOC,1.8,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0,Normal Sample
STTD,2/6/2017,10:45,DON,< R.L.,mg/L as N,EPA 351.2/EPA 350.1 (Dissolved [1]*,0,Normal Sample
STTD,2/6/2017,10:45,DOP,0.05,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0,Normal Sample
STTD,2/6/2017,10:45,TOP,0.06,mg/L as P,EPA 365.4 [1]*,0,Normal Sample
STTD,2/6/2017,10:45,DisSilica,21.3,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
STTD,2/6/2017,10:45,TSS,20,mg/L,EPA 160.2 [1]*,0,Normal Sample
STTD,2/6/2017,10:45,VSS,2,mg/L,EPA 160.4 [1]*,0,Normal Sample
STTD,2/6/2017,10:45,TDS,92,mg/L,Std Method 2540 C [1]*,0,Normal Sample
STTD,2/6/2017,10:45,TKN,0.2,mg/L as N,EPA 351.2 [1]*,0,Normal Sample
LIS,2/6/2017,3:00,DisAmmonia,0.03,mg/L as N,EPA 350.1 [1]*,0,Normal Sample
LIS,2/6/2017,3:00,DisCalcium,15,mg/L,EPA 200.7 (D) [1]*,0,Normal Sample
